"Data Source","World Development Indicators",

"Last Updated Date","2021-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"High income","HIC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","33920.330797639","37159.9298075759","41562.7466456196","44070.6500028534","49213.4300564218","49655.086916995","49192.2746319974","49794.8825834276","54565.0767359404","58157.3629704471","61067.6587644921","66265.3991657775","72332.6103357224","71774.8640869843","70773.2651963421","81186.8083222665","89406.3747627463","95054.3117300482","100399.41578595","107635.243230432","114873.635065787","116440.307721531","121539.166713438","132353.878360103","131931.014259008","144703.507946277","162447.988531494","174799.559314806","176937.321937322","183125.602594443","191968.88038943","202232.910955952","211115.743094391","218873.811180701","219676.093630708","219087.405795975","228351.131863221","213131.40883598","216397.184590933","230935.783945987","230525.892498101","233309.411189039","240915.047245498","259840.347903","277821.434861739","295455.804932114","311864.002429044","316600.50590704","308150.52776503","326597.619657755","340027.716499802","342012.699123089","351205.755756453","358381.354173871","363828.672527533","369426.709920126","380573.481066602","388291.236075695","378900.817859712","357075.703707664",
"Honduras","HND","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","11059.1584274976","10953.9645689029","11267.0553819548","11348.9776299312","11631.3996133408","12325.9609847379","12618.2890543957","12987.4007910174","13442.6095676885","13136.7669567756","13216.6436481375","13344.4461201698","13702.1659885736","14348.0101907121","13753.7086437994","13627.984474441","14605.5855398636","15633.2803829606","16061.6668323969","16446.4178597185","16042.9514080752","15367.8993783437","14596.0534105814","14287.3111755727","14739.6487119478","15109.6211749244","15449.194620543","15996.1876208835","15806.3810200977","15773.2532246049","15753.5441462483","14802.5903219593","15264.306286164","15804.6007945995","15396.9598857013","15891.5862645187","15731.9858807445","15990.2227763715","16099.0979526253","15539.1639076212","16222.3800709102","16226.3074518744","16404.5922894875","16723.2055171148","17334.5894172323","17949.594193953","18689.125845936","19402.8701981938","19786.9678503387","18903.5773263418","19215.9223475128","19569.0081090291","19999.5787374437","20189.1021721371","20441.6152210817","20860.1341570152","21303.116000636","21960.0221274415","22427.3673189624","22647.7524634175","20287.5166791053",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49353.9767598226","52990.3188435862","56552.7016532925","57883.7376498772","57583.209660359","59818.262767387","64003.3774909009","67597.7821606502","71387.1302114164","74332.2186380992","77435.0688415937","81282.5021245558","85420.2591918428","87047.9917820788","80757.7729762001","79875.5153768317","79992.7771117564","78318.5502811114","78185.845884395","78236.9229130479","80802.7159140031","84215.4014397993","88163.9283184958","91452.7057198508","94589.9885600483","87061.9115224728",
"Haiti","HTI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","69235.8619186837","65913.6783348356","69746.4763629435","67114.0861278078","64746.4000130232","64886.4053660534","63285.4822697144","60769.5661570203","61528.2565883096","62707.6978210556","62001.5455150911","64896.2341064024","64444.4432329883","66393.2509564201","69036.505033751","68566.5206175499","72962.5781908346","74196.2843493592","77207.799896953","81297.4324286335","85390.3937088534","81083.7937378699","76383.5244885142","75276.3419938881","73759.0895126783","72534.7215451739","70600.1347051814","68556.1622048904","67275.8305430886","63994.5427267678","63371.2036875852","63297.5370862135","58782.8685082064","54541.0392800446","47128.3548123086","50842.0502319773","51988.6717553458","52441.3160038806","52641.8421883181","53130.1251942825","52675.9526746963","51615.5672619096","51227.8958614819","52080.48910193","50602.5991584911","51588.1026795351","51648.4008298105","53660.7635685562","54128.521712899","56655.9515540139","53671.4037786309","56122.6820932406","55604.0434118999","56494.1415516228","57594.5297979232","57723.9587622504","57935.8949410958","58492.0474702767","58714.7523959644","57010.1635618466","54413.0665966939",
"Hungary","HUN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2120028.65077988","2055871.5900075","2046359.78718078","2109554.82162219","2143959.92241236","2149415.71516437","2221445.42055642","2313458.43840737","2391269.37845359","2504877.25408289","2612914.88770243","2744604.77262239","2864903.10726476","3009730.54114386","3143698.09255715","3275517.53137855","3288540.7198646","3329167.17638681","3110943.21362115","3152971.64816521","3223168.3639153","3195126.85121773","3263554.673862","3410744.25012071","3549447.69028392","3636120.47781017","3803181.58032016","4013627.85819826","4201813.38085286","4002296.5686448",
"IBRD only","IBD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","6275751.43909933","6463132.12880838","6410013.31350152","6101937.909104","6150224.86966469","6051178.87738417","6053554.62270512","5972471.96003165","6446902.58584291","6703181.269085","7018993.33762767","7315287.7749337","7627129.17814175","8033961.78727994","8428637.71557135","8627527.05296948","8995459.74378305","9547603.40038029","9951312.81928965","10428905.7151642","11192097.4018058","11799983.0851983","11789344.2369203","12008388.6009343","12566558.4711234","12606001.6932583","13077747.6737894","13455947.1776312","13967503.2602983","14736698.548382","15524809.1847334","16312081.4118813","17080679.1293695","17893757.7916451","18938667.4826549","20181461.7379195","21436330.4997151","22120121.8708498","18945761.3911097","18831056.775936","19486793.832291","19922358.6917632","20538086.2671142","21231561.49195","22002460.1246016","22946275.7803549","23888797.3519095","25070449.1015413","26228712.2926114","27080444.6734773","28383629.6190763","29731374.7645054","31100946.2385919","32392079.7001131","33570850.9007844","34764315.6305596","36071049.704747","37456609.8792557","38950313.8800675","40458253.5248785","39201158.0601297",
"IDA only","IDX","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","12114.8481502139","12077.590272421","14181.4373807967","15285.7313914119","16728.7886520541","17529.1436615718","17995.7327356803","18120.6082224227","18179.9640762258","18608.5117106018","19290.4691468282","19988.5835886487","21305.8833214423","22835.2182096383","25542.7071100673","28636.9756302963","29783.9840399262","31083.2717773174","32752.9022702316","34471.592839575","35973.6024649437","37726.9126823011","40137.0015870477","42559.280877606","44051.8469735976","44516.3938894749","45771.2029791647","46668.4776590607","50287.3281756453","52712.4248377687","55759.8816596397","55715.6021722414","59543.3394160584","61003.0618347088","62009.9199505192","","",
"India","IND","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","16358.8377061039","16632.1091197638","16775.2732644493","17418.8422127738","18333.3160711044","17482.6215658086","17112.6708696995","18070.062102383","18291.6413973795","19072.6679362349","19618.9780907474","19496.0945942756","18947.1571041406","19121.3144412898","18902.0097005115","20158.0303194196","20026.3789845064","20992.6873053648","21690.1797118167","20087.6871143769","20951.2532261167","21699.4802433408","21936.8628676071","22995.9822963916","23332.728096966","24009.9329127226","24604.2186861749","25027.2849887199","26854.1314728284","27856.9658136349","28794.3729268058","28511.159050421","29477.8065739068","30275.690410374","31670.2763434167","33421.6050481672","35269.9589513574","36018.7452906136","37549.1253947467","40139.3077079957","40950.558678176","42190.2863355471","43061.4634741857","45685.5020700577","48515.1034022517","51538.5402599568","54838.6994843683","58155.4395306222","59078.7143024595","62830.8555971576","67255.6228923021","69874.5340082242","72785.2786417637","76522.8569297003","81257.0808419303","86779.9288493724","92925.8809069372","98190.8579497299","103525.643311949","106623.818390124","97165.5060414188",
"Not classified","INX","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","10866.6849268746","11112.9727110175","11659.6041951364","12015.8311054943","12321.8989641434","12806.4507532411","12790.5835302111","13654.678873926","14429.8131627166","14676.4060763246","14955.2390998594","15272.6339415001","15474.3886625739","15327.5354640232","15896.1381465357","16360.4221157113","16282.9451166628","17040.4668625392","18006.3850569186","19128.9102363452","20730.9575995724","21009.8510710239","21564.6388997395","22034.8752509954","23211.4872885534","25317.6443628301","26969.5335545469","29641.3106521172","31893.8019703202","34849.619925077","37625.3438081938","38997.4546349001","40608.1012790864","41150.7969056087","43145.7675206166","44637.7540497231","45619.3510328901","46676.6070114132","43704.7408378223","41067.6237356338","41568.7280366566","41636.6315552291","41513.561920308","41802.1800607983","45083.3075697656","55902.9627450868","56377.5195648677","60858.3022631","65228.1146323764","67922.8776290244","69395.1331444941",
"Iran, Islamic Rep.","IRN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","37910781.8446214","41171908.3237599","43562912.5563378","45523771.6344864","48434554.1700948","55303072.3681394","59906950.721146","65110798.3317443","72771289.3703586","82399103.004852","89162353.4179781","99337216.3682001","110663728.730956","116902403.815207","121099928.14521","114871842.085416","130696025.971624","121575098.377163","101245877.007784","87541655.1761777","61290998.2182539","55882991.754775","68129836.6069181","70989368.7092509","62183384.3428807","60998253.2411528","52637183.0359483","50956626.461683","46467887.4949634","47700694.3286914","52813946.4711888","58010117.394715","58552558.2540285","58220284.9053461","56541442.5550689","57030900.6017578","59174071.802543","58676434.5795301","59169152.4388373","58958034.865094","61600942.4418641","61354824.5460455","65008274.4318067","69802276.0348829","71987051.7024173","73419670.443022","76224688.6893167","81537991.5735535","80853788.47604","80767648.6617062","84480086.1525404","85701539.9243979","78371217.1250958","77255639.6097313","79785737.0639489","77702475.2102285","86924760.8179622","88948152.7342887","82437227.5390597","75812335.9378566","76082031.977135",
